eid,doi,title,publication_name,cover_date,citedby_count,open_access,downloaded
2-s2.0-105005942205,10.1016/j.compositesa.2025.109051,In-situ constructing robust interface with solid–solid bi-continuous phase electrolyte enables carbon fiber structural energy storage composites with increased multifunctional efficiency,Composites Part A Applied Science and Manufacturing,2025-10-01,4,0,0
2-s2.0-105005826337,10.1016/j.clay.2025.107866,"Recent advances in layered double hydroixdes@MXene (LDHs@MXene) composites: Synthesis, properties, and catalytic applications",Applied Clay Science,2025-10-01,16,0,0
2-s2.0-105005592475,10.1002/pssa.202500293,Enhanced Optical Properties of Graphene Quantum Dots via Strategic Doping and Codoping,Physica Status Solidi A Applications and Materials Science,2025-10-01,10,0,0
2-s2.0-105005575060,10.1111/jmi.13427,Facile electrochemical synthesis of binder-free tin nanostructures on carbon foam: A promising electrode for high-efficiency supercapacitors,Journal of Microscopy,2025-10-01,1,0,0
2-s2.0-105005392297,10.1016/j.jaap.2025.107180,"Preparation, characterization and application of porous carbon derived from heavy oil: A review",Journal of Analytical and Applied Pyrolysis,2025-10-01,2,0,0
2-s2.0-105005282418,10.1016/j.jcis.2025.137901,"Corrigendum to “Oxygen vacancies enhancing hierarchical NiCo2S4@MnO2 electrode for flexible asymmetric supercapacitors” [J. Colloid Interface Sci. 678(Part B) (2025) 902–914, (S0021979724021325), (10.1016/j.jcis.2024.09.068)]",Journal of Colloid and Interface Science,2025-10-01,1,0,0
2-s2.0-105005270742,10.1088/2631-7990/add227,3D graphene paper-based tandem metal-free thin-film supercapacitors with integrated 200 V output,International Journal of Extreme Manufacturing,2025-10-01,7,1,0
2-s2.0-105005256663,10.1016/j.matlet.2025.138780,Electrochemical properties of nitrogen-doped carbon dots/TiO2 nanocomposites for symmetric supercapacitors,Materials Letters,2025-10-01,1,0,0
2-s2.0-105005234330,10.1016/j.matlet.2025.138777,Hydrothermal fabrication of zinc sulfide nanosheets for high-performance supercapacitors,Materials Letters,2025-10-01,4,0,0
2-s2.0-105005090500,10.1016/j.ccr.2025.216798,"Metal and covalent organic frameworks (MOFs and COFs): A comprehensive overview of their synthesis, characterization and enhanced supercapacitor performance",Coordination Chemistry Reviews,2025-10-01,25,1,0
2-s2.0-105005088425,10.1016/j.mseb.2025.118412,Pore structure design of activated carbon microspheres by molten salt-assisted strategy for high energy density supercapacitors,Materials Science and Engineering B,2025-10-01,2,0,0
2-s2.0-105005085273,10.1016/j.mseb.2025.118428,Low-cost synthesis of sulfur doped apricot shell activated carbon material with hierarchical porous structure for flexible supercapacitor,Materials Science and Engineering B,2025-10-01,8,0,0
2-s2.0-105005083967,10.1016/j.matchemphys.2025.130997,Synthesis and electrochemical properties of nanostructured binder-free MgS–NiS as electrode material for supercapacitor applications,Materials Chemistry and Physics,2025-10-01,2,0,0
2-s2.0-105004888138,10.1016/j.ccr.2025.216797,Developments and prospects of MXenes for energy storage and environmental sustainability,Coordination Chemistry Reviews,2025-10-01,24,1,0
2-s2.0-105004887069,10.1016/j.jaap.2025.107178,Tailoring waste sawdust-derived porous carbon through varying glycosidic bond cleavage: Analysis of pore structure mechanism and applications in supercapacitors and dye removal,Journal of Analytical and Applied Pyrolysis,2025-10-01,3,0,0
